site,time,flow
70105,2008-11-12,0.7070000000000001
70105,2008-11-13,0.659
70105,2008-11-14,0.622
70105,2008-11-15,0.565
70105,2008-11-16,0.505
70105,2008-11-17,0.564
70105,2008-11-18,0.598
70105,2008-11-19,0.5429999999999999
70105,2008-11-20,0.523
70105,2008-11-21,0.526
70105,2008-11-22,0.509
70105,2008-11-23,0.489
70105,2008-11-24,0.473
70105,2008-11-25,0.451
70105,2008-11-26,0.46399999999999997
70105,2008-11-27,0.45299999999999996
70105,2008-11-28,0.452
70105,2008-11-29,0.435
70105,2008-11-30,0.445
70105,2008-12-01,0.47100000000000003
70105,2008-12-02,0.466
70105,2008-12-03,0.44
70105,2008-12-04,0.402
70105,2008-12-05,0.466
70105,2008-12-06,0.418
70105,2008-12-07,0.408
70105,2008-12-08,0.406
70105,2008-12-09,0.419
70105,2008-12-10,0.40399999999999997
70105,2008-12-11,0.401
70105,2008-12-12,0.58
70105,2008-12-13,0.847
70105,2008-12-14,0.922
70105,2008-12-15,1.21
70105,2008-12-16,1.78
70105,2008-12-17,8.577
70105,2008-12-18,5.932
70105,2008-12-19,3.69
70105,2008-12-20,11.595999999999998
70105,2008-12-21,18.988
70105,2008-12-22,9.513
70105,2008-12-23,5.973
70105,2008-12-24,4.234
70105,2008-12-25,3.259
70105,2008-12-26,2.71
70105,2008-12-27,2.206
70105,2008-12-28,1.8459999999999999
70105,2008-12-29,1.5390000000000001
70105,2008-12-30,1.331
70105,2008-12-31,1.193
70105,2009-01-01,1.052
70105,2009-01-02,0.948
70105,2009-01-03,0.915
70105,2009-01-04,0.87
70105,2009-01-05,0.809
70105,2009-01-06,0.74
70105,2009-01-07,0.6729999999999999
70105,2009-01-08,0.62
70105,2009-01-09,0.568
70105,2009-01-10,0.622
70105,2009-01-11,0.639
70105,2009-01-12,0.595
70105,2009-01-13,0.5589999999999999
70105,2009-01-14,0.557
70105,2009-01-15,0.513
70105,2009-01-16,0.475
70105,2009-01-17,0.456
70105,2009-01-18,0.466
70105,2009-01-19,0.475
70105,2009-01-20,0.504
70105,2009-01-21,0.531
70105,2009-01-22,0.47600000000000003
70105,2009-01-23,0.435
70105,2009-01-24,0.408
70105,2009-01-25,0.382
70105,2009-01-26,0.36700000000000005
70105,2009-01-27,0.377
70105,2009-01-28,0.39299999999999996
70105,2009-01-29,0.387
70105,2009-01-30,0.38799999999999996
70105,2009-01-31,0.381
70105,2009-02-01,0.373
70105,2009-02-02,0.364
70105,2009-02-03,0.366
70105,2009-02-04,0.37
70105,2009-02-05,0.38299999999999995
70105,2009-02-06,0.377
70105,2009-02-07,0.37200000000000005
70105,2009-02-08,0.366
70105,2009-02-09,0.331
70105,2009-02-10,0.389
70105,2009-02-11,0.46399999999999997
70105,2009-02-12,2.439
70105,2009-02-13,3.529
70105,2009-02-14,2.1109999999999998
70105,2009-02-15,1.5
70105,2009-02-16,1.2770000000000001
70105,2009-02-17,1.306
70105,2009-02-18,1.2429999999999999
70105,2009-02-19,1.095
70105,2009-02-20,21.97
70105,2009-02-21,260.79200000000003
70105,2009-02-22,69.609
70105,2009-02-23,47.305
70105,2009-02-24,49.655
70105,2009-02-25,31.309
70105,2009-02-26,20.694000000000003
70105,2009-02-27,13.01
70105,2009-02-28,9.655
70105,2009-03-01,141.417
70105,2009-03-02,36.347
70105,2009-03-03,27.653000000000002
70105,2009-03-04,20.160999999999998
70105,2009-03-05,12.741
70105,2009-03-06,8.745
70105,2009-03-07,6.992999999999999
70105,2009-03-08,5.332000000000001
70105,2009-03-09,4.531000000000001
70105,2009-03-10,3.805
70105,2009-03-11,3.417
70105,2009-03-12,3.082
70105,2009-03-13,2.68
70105,2009-03-14,2.399
70105,2009-03-15,2.156
70105,2009-03-16,1.97
70105,2009-03-17,1.8419999999999999
70105,2009-03-18,1.757
70105,2009-03-19,1.685
70105,2009-03-20,1.55
70105,2009-03-21,1.453
70105,2009-03-22,1.3840000000000001
70105,2009-03-23,1.321
70105,2009-03-24,1.29
70105,2009-03-25,1.2429999999999999
70105,2009-03-26,1.124
70105,2009-03-27,1.048
70105,2009-03-28,0.9790000000000001
70105,2009-03-29,0.9279999999999999
70105,2009-03-30,0.892
70105,2009-03-31,0.92
70105,2009-04-01,0.96
70105,2009-04-02,0.903
70105,2009-04-03,0.871
70105,2009-04-04,0.848
70105,2009-04-05,0.8079999999999999
70105,2009-04-06,0.7809999999999999
70105,2009-04-07,0.779
70105,2009-04-08,1.7930000000000001
70105,2009-04-09,1.642
70105,2009-04-10,1.374
70105,2009-04-11,1.1159999999999999
70105,2009-04-12,1.004
70105,2009-04-13,0.925
70105,2009-04-14,0.87
70105,2009-04-15,0.8440000000000001
70105,2009-04-16,0.823
70105,2009-04-17,0.8009999999999999
70105,2009-04-18,0.775
70105,2009-04-19,0.757
70105,2009-04-20,0.7490000000000001
70105,2009-04-21,0.754
70105,2009-04-22,0.743
70105,2009-04-23,0.727
70105,2009-04-24,0.716
70105,2009-04-25,0.708
70105,2009-04-26,0.701
70105,2009-04-27,0.703
70105,2009-04-28,0.693
70105,2009-04-29,2.237
70105,2009-04-30,6.1129999999999995
70105,2009-05-01,4.059
70105,2009-05-02,2.997
70105,2009-05-03,2.377
70105,2009-05-04,1.974
70105,2009-05-05,1.758
70105,2009-05-06,3.1830000000000003
70105,2009-05-07,3.36
70105,2009-05-08,3.3569999999999998
70105,2009-05-09,3.445
70105,2009-05-10,3.605
70105,2009-05-11,3.364
70105,2009-05-12,2.714
70105,2009-05-13,2.803
70105,2009-05-14,3.053
70105,2009-05-15,5.98
70105,2009-05-16,6.1770000000000005
70105,2009-05-17,11.914000000000001
70105,2009-05-18,7.893
70105,2009-05-19,6.211
70105,2009-05-20,5.718999999999999
70105,2009-05-21,4.636
70105,2009-05-22,3.991
70105,2009-05-23,9.479
70105,2009-05-24,28.803
70105,2009-05-25,13.367
70105,2009-05-26,8.871
70105,2009-05-27,6.388999999999999
70105,2009-05-28,4.999
70105,2009-05-29,4.169
70105,2009-05-30,3.596
70105,2009-05-31,3.1489999999999996
70105,2009-06-01,2.748
70105,2009-06-02,2.445
70105,2009-06-03,2.239
70105,2009-06-04,2.073
70105,2009-06-05,1.9580000000000002
70105,2009-06-06,1.8730000000000002
70105,2009-06-07,1.776
70105,2009-06-08,1.693
70105,2009-06-09,1.6369999999999998
70105,2009-06-10,1.591
70105,2009-06-11,1.5530000000000002
70105,2009-06-12,1.52
70105,2009-06-13,1.43
70105,2009-06-14,1.368
70105,2009-06-15,1.331
70105,2009-06-16,1.274
70105,2009-06-17,1.206
70105,2009-06-18,1.148
70105,2009-06-19,1.094
70105,2009-06-20,1.0390000000000001
70105,2009-06-21,1.008
70105,2009-06-22,0.9790000000000001
70105,2009-06-23,0.958
70105,2009-06-24,0.9420000000000001
70105,2009-06-25,0.9279999999999999
70105,2009-06-26,0.9109999999999999
70105,2009-06-27,0.892
70105,2009-06-28,0.882
70105,2009-06-29,0.996
70105,2009-06-30,1.038
70105,2009-07-01,0.9840000000000001
70105,2009-07-02,0.9440000000000001
70105,2009-07-03,1.614
70105,2009-07-04,1.6909999999999998
70105,2009-07-05,40.088
70105,2009-07-06,25.073
70105,2009-07-07,10.696
70105,2009-07-08,6.834
70105,2009-07-09,5.541
70105,2009-07-10,4.7669999999999995
70105,2009-07-11,4.342
70105,2009-07-12,4.056
70105,2009-07-13,3.716
70105,2009-07-14,3.322
70105,2009-07-15,3.1310000000000002
70105,2009-07-16,2.92
70105,2009-07-17,2.707
70105,2009-07-18,2.61
70105,2009-07-19,2.6260000000000003
70105,2009-07-20,2.597
70105,2009-07-21,2.571
70105,2009-07-22,6.892
70105,2009-07-23,5.245
70105,2009-07-24,7.104
70105,2009-07-25,4.705
70105,2009-07-26,3.7239999999999998
70105,2009-07-27,3.127
70105,2009-07-28,2.784
70105,2009-07-29,2.541
70105,2009-07-30,2.3480000000000003
70105,2009-07-31,2.206
70105,2009-08-01,3.466
70105,2009-08-02,2.986
70105,2009-08-03,2.653
70105,2009-08-04,2.384
70105,2009-08-05,2.3680000000000003
70105,2009-08-06,2.234
70105,2009-08-07,2.065
70105,2009-08-08,1.9409999999999998
70105,2009-08-09,1.817
70105,2009-08-10,1.7069999999999999
70105,2009-08-11,1.625
70105,2009-08-12,1.57
70105,2009-08-13,1.618
70105,2009-08-14,2.019
70105,2009-08-15,2.088
70105,2009-08-16,2.366
70105,2009-08-17,2.8080000000000003
70105,2009-08-18,4.1160000000000005
70105,2009-08-19,6.656000000000001
70105,2009-08-20,4.129
70105,2009-08-21,3.405
70105,2009-08-22,3.005
70105,2009-08-23,2.7430000000000003
70105,2009-08-24,2.511
70105,2009-08-25,2.388
70105,2009-08-26,2.6639999999999997
70105,2009-08-27,2.594
70105,2009-08-28,2.134
70105,2009-08-29,1.925
70105,2009-08-30,1.795
70105,2009-08-31,1.726
70105,2009-09-01,1.725
70105,2009-09-02,1.6669999999999998
70105,2009-09-03,1.5030000000000001
70105,2009-09-04,1.386
70105,2009-09-05,1.3159999999999998
70105,2009-09-06,1.249
70105,2009-09-07,1.206
70105,2009-09-08,1.124
70105,2009-09-09,1.028
70105,2009-09-10,0.986
70105,2009-09-11,0.9620000000000001
70105,2009-09-12,0.927
70105,2009-09-13,0.9209999999999999
70105,2009-09-14,0.879
70105,2009-09-15,0.879
70105,2009-09-16,0.9329999999999999
70105,2009-09-17,0.879
70105,2009-09-18,0.8220000000000001
70105,2009-09-19,0.802
70105,2009-09-20,0.768
70105,2009-09-21,0.746
70105,2009-09-22,0.753
70105,2009-09-23,0.752
70105,2009-09-24,0.732
70105,2009-09-25,0.99
70105,2009-09-26,32.507
70105,2009-09-27,12.319
70105,2009-09-28,20.776
70105,2009-09-29,15.703
70105,2009-09-30,8.99
70105,2009-10-01,6.115
70105,2009-10-02,4.516
70105,2009-10-03,3.5469999999999997
70105,2009-10-04,2.867
70105,2009-10-05,2.449
70105,2009-10-06,2.15
70105,2009-10-07,1.933
70105,2009-10-08,1.797
70105,2009-10-09,2.011
70105,2009-10-10,1.828
70105,2009-10-11,1.642
70105,2009-10-12,1.5290000000000001
70105,2009-10-13,1.4469999999999998
70105,2009-10-14,1.38
70105,2009-10-15,1.321
70105,2009-10-16,1.288
70105,2009-10-17,1.439
70105,2009-10-18,5.0360000000000005
70105,2009-10-19,6.329
70105,2009-10-20,4.791
70105,2009-10-21,3.7430000000000003
70105,2009-10-22,3.388
70105,2009-10-23,3.6239999999999997
70105,2009-10-24,2.984
70105,2009-10-25,2.688
70105,2009-10-26,2.513
70105,2009-10-27,2.705
70105,2009-10-28,2.497
70105,2009-10-29,2.33
70105,2009-10-30,2.142
70105,2009-10-31,2.028
70105,2009-11-01,1.8969999999999998
70105,2009-11-02,1.771
70105,2009-11-03,1.692
70105,2009-11-04,1.5430000000000001
70105,2009-11-05,1.646
70105,2009-11-06,1.673
70105,2009-11-07,1.4409999999999998
70105,2009-11-08,1.319
70105,2009-11-09,1.234
70105,2009-11-10,1.167
70105,2009-11-11,1.12
70105,2009-11-12,1.061
70105,2009-11-13,1.008
70105,2009-11-14,0.9520000000000001
70105,2009-11-15,0.9179999999999999
70105,2009-11-16,0.892
70105,2009-11-17,0.8420000000000001
70105,2009-11-18,0.853
70105,2009-11-19,0.84
70105,2009-11-20,0.7709999999999999
70105,2009-11-21,0.7040000000000001
70105,2009-11-22,0.7340000000000001
70105,2009-11-23,0.831
70105,2009-11-24,0.797
70105,2009-11-25,0.6970000000000001
70105,2009-11-26,0.636
70105,2009-11-27,0.601
70105,2009-11-28,0.615
70105,2009-11-29,0.69
70105,2009-11-30,2.105
70105,2009-12-01,3.872
70105,2009-12-02,3.4010000000000002
70105,2009-12-03,4.863
70105,2009-12-04,3.653
70105,2009-12-05,2.8089999999999997
70105,2009-12-06,2.353
70105,2009-12-07,2.126
70105,2009-12-08,1.85
70105,2009-12-09,1.633
70105,2009-12-10,1.903
70105,2009-12-11,2.258
70105,2009-12-12,2.016
70105,2009-12-13,1.723
70105,2009-12-14,1.652
70105,2009-12-15,1.9609999999999999
70105,2009-12-16,1.724
70105,2009-12-17,1.669
70105,2009-12-18,1.494
70105,2009-12-19,1.476
70105,2009-12-20,1.3980000000000001
70105,2009-12-21,1.234
70105,2009-12-22,1.14
70105,2009-12-23,1.043
70105,2009-12-24,0.95
70105,2009-12-25,0.875
70105,2009-12-26,0.816
70105,2009-12-27,0.823
70105,2009-12-28,0.871
70105,2009-12-29,0.8340000000000001
70105,2009-12-30,0.754
70105,2009-12-31,0.693
70105,2010-01-01,0.643
70105,2010-01-02,0.618
70105,2010-01-03,0.629
70105,2010-01-04,0.607
70105,2010-01-05,0.569
70105,2010-01-06,0.5429999999999999
70105,2010-01-07,0.561
70105,2010-01-08,0.54
70105,2010-01-09,0.514
70105,2010-01-10,0.573
70105,2010-01-11,0.8420000000000001
70105,2010-01-12,0.713
70105,2010-01-13,0.6609999999999999
70105,2010-01-14,0.652
70105,2010-01-15,0.643
70105,2010-01-16,0.621
70105,2010-01-17,0.611
70105,2010-01-18,0.622
70105,2010-01-19,0.614
70105,2010-01-20,0.642
70105,2010-01-21,0.611
70105,2010-01-22,0.6
70105,2010-01-23,0.619
70105,2010-01-24,0.626
70105,2010-01-25,0.669
70105,2010-01-26,0.695
70105,2010-01-27,0.66
70105,2010-01-28,0.609
70105,2010-01-29,0.581
70105,2010-01-30,0.562
70105,2010-01-31,0.552
70105,2010-02-01,0.544
70105,2010-02-02,0.507
70105,2010-02-03,0.48200000000000004
70105,2010-02-04,0.461
70105,2010-02-05,0.44799999999999995
70105,2010-02-06,0.43700000000000006
70105,2010-02-07,0.436
70105,2010-02-08,0.435
70105,2010-02-09,0.415
70105,2010-02-10,0.425
70105,2010-02-11,0.43799999999999994
70105,2010-02-12,0.418
70105,2010-02-13,0.41100000000000003
70105,2010-02-14,0.41600000000000004
70105,2010-02-15,0.43
70105,2010-02-16,0.41100000000000003
70105,2010-02-17,0.408
70105,2010-02-18,0.47700000000000004
70105,2010-02-19,0.718
70105,2010-02-20,0.645
70105,2010-02-21,0.555
70105,2010-02-22,0.53
70105,2010-02-23,0.498
70105,2010-02-24,0.469
70105,2010-02-25,0.54
70105,2010-02-26,1.37
70105,2010-02-27,1.202
70105,2010-02-28,0.8690000000000001
70105,2010-03-01,0.765
70105,2010-03-02,0.679
70105,2010-03-03,0.722
70105,2010-03-04,0.613
70105,2010-03-05,0.5579999999999999
70105,2010-03-06,0.55
70105,2010-03-07,0.55
70105,2010-03-08,0.512
70105,2010-03-09,0.473
70105,2010-03-10,0.45299999999999996
70105,2010-03-11,0.529
70105,2010-03-12,1.186
70105,2010-03-13,1.192
70105,2010-03-14,0.9420000000000001
70105,2010-03-15,0.828
70105,2010-03-16,0.787
70105,2010-03-17,0.8320000000000001
70105,2010-03-18,0.8079999999999999
70105,2010-03-19,0.7340000000000001
70105,2010-03-20,0.6920000000000001
70105,2010-03-21,0.653
70105,2010-03-22,0.62
70105,2010-03-23,0.595
70105,2010-03-24,0.589
70105,2010-03-25,0.573
70105,2010-03-26,0.529
70105,2010-03-27,0.526
70105,2010-03-28,0.638
70105,2010-03-29,0.637
70105,2010-03-30,0.61
70105,2010-03-31,0.5589999999999999
70105,2010-04-01,0.539
70105,2010-04-02,0.528
70105,2010-04-03,0.522
70105,2010-04-04,0.653
70105,2010-04-05,0.695
70105,2010-04-06,0.716
70105,2010-04-07,0.758
70105,2010-04-08,0.833
70105,2010-04-09,0.7659999999999999
70105,2010-04-10,0.723
70105,2010-04-11,0.695
70105,2010-04-12,0.701
70105,2010-04-13,0.698
70105,2010-04-14,0.645
70105,2010-04-15,0.614
70105,2010-04-16,0.602
70105,2010-04-17,0.5660000000000001
70105,2010-04-18,0.546
70105,2010-04-19,0.532
70105,2010-04-20,0.52
70105,2010-04-21,0.509
70105,2010-04-22,0.496
70105,2010-04-23,0.483
70105,2010-04-24,0.542
70105,2010-04-25,0.589
70105,2010-04-26,0.63
70105,2010-04-27,5.343
70105,2010-04-28,4.261
70105,2010-04-29,2.4
70105,2010-04-30,1.774
70105,2010-05-01,1.4580000000000002
70105,2010-05-02,1.2590000000000001
70105,2010-05-03,1.131
70105,2010-05-04,1.022
70105,2010-05-05,0.9329999999999999
70105,2010-05-06,0.878
70105,2010-05-07,0.825
70105,2010-05-08,0.787
70105,2010-05-09,0.762
70105,2010-05-10,0.73
70105,2010-05-11,0.691
70105,2010-05-12,0.67
70105,2010-05-13,0.698
70105,2010-05-14,0.76
70105,2010-05-15,0.708
70105,2010-05-16,0.696
70105,2010-05-17,0.757
70105,2010-05-18,0.77
70105,2010-05-19,0.743
70105,2010-05-20,0.7190000000000001
70105,2010-05-21,0.762
70105,2010-05-22,1.054
70105,2010-05-23,1.1
70105,2010-05-24,15.304
70105,2010-05-25,159.903
70105,2010-05-26,214.49900000000002
70105,2010-05-27,47.723
70105,2010-05-28,20.109
70105,2010-05-29,25.999000000000002
70105,2010-05-30,50.588
70105,2010-05-31,21.734
70105,2010-06-01,12.994000000000002
70105,2010-06-02,10.115
70105,2010-06-03,8.804
70105,2010-06-04,7.715
70105,2010-06-05,7.115
70105,2010-06-06,6.933
70105,2010-06-07,18.195
70105,2010-06-08,14.959000000000001
70105,2010-06-09,8.955
70105,2010-06-10,7.305
70105,2010-06-11,6.331
70105,2010-06-12,5.949
70105,2010-06-13,5.2989999999999995
70105,2010-06-14,5.034
70105,2010-06-15,4.354
70105,2010-06-16,3.7680000000000002
70105,2010-06-17,3.443
70105,2010-06-18,3.1460000000000004
70105,2010-06-19,2.909
70105,2010-06-20,3.105
70105,2010-06-21,4.707
70105,2010-06-22,3.8989999999999996
70105,2010-06-23,3.7319999999999998
70105,2010-06-24,3.3689999999999998
70105,2010-06-25,3.0839999999999996
70105,2010-06-26,2.983
70105,2010-06-27,2.866
70105,2010-06-28,2.7710000000000004
70105,2010-06-29,2.623
70105,2010-06-30,2.46
70105,2010-07-01,2.278
70105,2010-07-02,2.12
70105,2010-07-03,1.9769999999999999
70105,2010-07-04,1.855
70105,2010-07-05,1.755
70105,2010-07-06,1.6669999999999998
70105,2010-07-07,1.5859999999999999
70105,2010-07-08,1.507
70105,2010-07-09,1.423
70105,2010-07-10,1.337
70105,2010-07-11,1.251
70105,2010-07-12,1.177
70105,2010-07-13,1.138
70105,2010-07-14,1.1640000000000001
70105,2010-07-15,1.131
70105,2010-07-16,1.101
70105,2010-07-17,1.225
70105,2010-07-18,1.482
70105,2010-07-19,1.35
70105,2010-07-20,1.2329999999999999
70105,2010-07-21,1.218
70105,2010-07-22,1.281
70105,2010-07-23,18.842
70105,2010-07-24,13.368
70105,2010-07-25,8.7
70105,2010-07-26,6.515
70105,2010-07-27,5.23
70105,2010-07-28,4.367
70105,2010-07-29,3.735
70105,2010-07-30,3.2710000000000004
70105,2010-07-31,2.969
70105,2010-08-01,2.795
70105,2010-08-02,2.612
70105,2010-08-03,2.661
70105,2010-08-04,2.521
70105,2010-08-05,2.36
70105,2010-08-06,2.235
70105,2010-08-07,2.16
70105,2010-08-08,21.735
70105,2010-08-09,7.095
70105,2010-08-10,4.413
70105,2010-08-11,3.495
70105,2010-08-12,2.988
70105,2010-08-13,3.627
70105,2010-08-14,12.568
70105,2010-08-15,8.088
70105,2010-08-16,7.0489999999999995
70105,2010-08-17,6.147
70105,2010-08-18,5.274
70105,2010-08-19,4.8469999999999995
70105,2010-08-20,4.581
70105,2010-08-21,4.302
70105,2010-08-22,4.031000000000001
70105,2010-08-23,3.798
70105,2010-08-24,3.6319999999999997
70105,2010-08-25,3.32
70105,2010-08-26,3.49
70105,2010-08-27,3.39
70105,2010-08-28,5.115
70105,2010-08-29,30.748
70105,2010-08-30,43.861999999999995
70105,2010-08-31,58.082
70105,2010-09-01,31.884
70105,2010-09-02,16.632
70105,2010-09-03,10.277999999999999
70105,2010-09-04,7.631
70105,2010-09-05,5.925
70105,2010-09-06,6.111000000000001
70105,2010-09-07,12.975
70105,2010-09-08,20.831999999999997
70105,2010-09-09,15.73
70105,2010-09-10,10.997
70105,2010-09-11,7.626
70105,2010-09-12,6.327000000000001
70105,2010-09-13,5.513
70105,2010-09-14,4.838
70105,2010-09-15,4.158
70105,2010-09-16,3.6630000000000003
70105,2010-09-17,3.4339999999999997
70105,2010-09-18,3.158
70105,2010-09-19,2.7430000000000003
70105,2010-09-20,2.4930000000000003
70105,2010-09-21,2.314
70105,2010-09-22,2.169
70105,2010-09-23,2.079
70105,2010-09-24,1.915
70105,2010-09-25,1.882
70105,2010-09-26,1.735
70105,2010-09-27,1.6869999999999998
70105,2010-09-28,1.704
70105,2010-09-29,1.599
70105,2010-09-30,1.629
70105,2010-10-01,1.587
70105,2010-10-02,1.5
70105,2010-10-03,1.419
70105,2010-10-04,1.354
70105,2010-10-05,1.305
70105,2010-10-06,1.2770000000000001
70105,2010-10-07,1.245
70105,2010-10-08,1.249
70105,2010-10-09,1.251
70105,2010-10-10,1.229
70105,2010-10-11,1.214
70105,2010-10-12,1.0959999999999999
70105,2010-10-13,1.023
70105,2010-10-14,0.97
70105,2010-10-15,0.934
70105,2010-10-16,0.9209999999999999
70105,2010-10-17,0.914
70105,2010-10-18,1.226
70105,2010-10-19,1.204
70105,2010-10-20,1.089
70105,2010-10-21,0.991
70105,2010-10-22,0.9079999999999999
70105,2010-10-23,0.853
70105,2010-10-24,0.82
70105,2010-10-25,0.7929999999999999
70105,2010-10-26,0.7859999999999999
70105,2010-10-27,0.759
70105,2010-10-28,0.736
70105,2010-10-29,0.746
70105,2010-10-30,0.833
70105,2010-10-31,0.8540000000000001
70105,2010-11-01,0.84
70105,2010-11-02,0.743
70105,2010-11-03,0.7020000000000001
70105,2010-11-04,0.6629999999999999
70105,2010-11-05,0.652
70105,2010-11-06,0.6629999999999999
70105,2010-11-07,0.647
70105,2010-11-08,0.652
70105,2010-11-09,0.636
70105,2010-11-10,0.602
70105,2010-11-11,0.574
70105,2010-11-12,0.5479999999999999
70105,2010-11-13,0.527
70105,2010-11-14,0.51
70105,2010-11-15,0.513
70105,2010-11-16,0.508
70105,2010-11-17,0.508
70105,2010-11-18,0.513
70105,2010-11-19,0.49700000000000005
70105,2010-11-20,0.525
70105,2010-11-21,0.5760000000000001
70105,2010-11-22,0.723
70105,2010-11-23,0.782
70105,2010-11-24,0.705
70105,2010-11-25,0.675
70105,2010-11-26,0.612
70105,2010-11-27,0.573
70105,2010-11-28,0.584
70105,2010-11-29,0.563
70105,2010-11-30,0.5539999999999999
70105,2010-12-01,0.581
70105,2010-12-02,0.764
70105,2010-12-03,0.7909999999999999
70105,2010-12-04,0.8059999999999999
70105,2010-12-05,0.778
70105,2010-12-06,0.7609999999999999
70105,2010-12-07,0.81
70105,2010-12-08,0.904
70105,2010-12-09,0.882
70105,2010-12-10,0.835
70105,2010-12-11,0.78
70105,2010-12-12,0.722
70105,2010-12-13,0.662
70105,2010-12-14,0.637
70105,2010-12-15,0.636
70105,2010-12-16,0.611
70105,2010-12-17,0.632
70105,2010-12-18,0.639
70105,2010-12-19,0.612
70105,2010-12-20,0.588
70105,2010-12-21,0.5479999999999999
70105,2010-12-22,0.539
70105,2010-12-23,0.499
70105,2010-12-24,0.469
70105,2010-12-25,0.449
70105,2010-12-26,0.44299999999999995
70105,2010-12-27,0.428
70105,2010-12-28,1.254
70105,2010-12-29,3.112
70105,2010-12-30,1.778
70105,2010-12-31,1.33
70105,2011-01-01,1.7630000000000001
70105,2011-01-02,1.561
70105,2011-01-03,1.296
70105,2011-01-04,1.214
70105,2011-01-05,1.2409999999999999
70105,2011-01-06,1.651
70105,2011-01-07,1.986
70105,2011-01-08,1.653
70105,2011-01-09,1.4469999999999998
70105,2011-01-10,1.3030000000000002
70105,2011-01-11,1.295
70105,2011-01-12,1.345
70105,2011-01-13,2.024
70105,2011-01-14,1.794
70105,2011-01-15,1.5519999999999998
70105,2011-01-16,1.375
70105,2011-01-17,1.2990000000000002
70105,2011-01-18,1.2
70105,2011-01-19,1.1520000000000001
70105,2011-01-20,1.036
70105,2011-01-21,5.98
70105,2011-01-22,14.488
70105,2011-01-23,32.617
70105,2011-01-24,9.705
70105,2011-01-25,5.684
70105,2011-01-26,4.581
70105,2011-01-27,4.008
70105,2011-01-28,3.43
70105,2011-01-29,3.012
70105,2011-01-30,2.592
70105,2011-01-31,2.224
70105,2011-02-01,1.982
70105,2011-02-02,1.777
70105,2011-02-03,1.6369999999999998
70105,2011-02-04,1.463
70105,2011-02-05,1.473
70105,2011-02-06,1.347
70105,2011-02-07,19.67
70105,2011-02-08,12.772
70105,2011-02-09,6.114
70105,2011-02-10,4.177
70105,2011-02-11,3.305
70105,2011-02-12,2.855
70105,2011-02-13,2.4
70105,2011-02-14,2.37
70105,2011-02-15,2.158
70105,2011-02-16,1.933
70105,2011-02-17,1.745
70105,2011-02-18,1.65
70105,2011-02-19,1.5659999999999998
70105,2011-02-20,1.537
70105,2011-02-21,1.425
70105,2011-02-22,1.7009999999999998
70105,2011-02-23,3.207
70105,2011-02-24,4.401
70105,2011-02-25,3.674
70105,2011-02-26,5.627999999999999
70105,2011-02-27,5.468999999999999
70105,2011-02-28,4.435
70105,2011-03-01,3.5210000000000004
70105,2011-03-02,2.8739999999999997
70105,2011-03-03,2.381
70105,2011-03-04,2.0869999999999997
70105,2011-03-05,2.188
70105,2011-03-06,6.414
70105,2011-03-07,4.177
70105,2011-03-08,3.365
70105,2011-03-09,2.968
70105,2011-03-10,2.6910000000000003
70105,2011-03-11,2.492
70105,2011-03-12,2.349
70105,2011-03-13,2.127
70105,2011-03-14,1.8780000000000001
70105,2011-03-15,2.435
70105,2011-03-16,2.738
70105,2011-03-17,2.419
70105,2011-03-18,2.28
70105,2011-03-19,2.199
70105,2011-03-20,2.96
70105,2011-03-21,2.763
70105,2011-03-22,3.0660000000000003
70105,2011-03-23,2.805
70105,2011-03-24,2.673
70105,2011-03-25,2.471
70105,2011-03-26,2.273
70105,2011-03-27,2.1919999999999997
70105,2011-03-28,3.023
70105,2011-03-29,2.553
70105,2011-03-30,2.319
70105,2011-03-31,2.156
70105,2011-04-01,2.012
70105,2011-04-02,1.868
70105,2011-04-03,1.706
70105,2011-04-04,6.601
70105,2011-04-05,15.478
70105,2011-04-06,7.148
70105,2011-04-07,5.004
70105,2011-04-08,3.7689999999999997
70105,2011-04-09,3.0789999999999997
70105,2011-04-10,2.661
70105,2011-04-11,2.3409999999999997
70105,2011-04-12,2.065
70105,2011-04-13,1.854
70105,2011-04-14,1.725
70105,2011-04-15,1.79
70105,2011-04-16,2.314
70105,2011-04-17,8.566
70105,2011-04-18,11.357999999999999
70105,2011-04-19,6.249
70105,2011-04-20,4.727
70105,2011-04-21,4.0169999999999995
70105,2011-04-22,3.4539999999999997
70105,2011-04-23,3.012
70105,2011-04-24,2.68
70105,2011-04-25,2.807
70105,2011-04-26,3.4530000000000003
70105,2011-04-27,2.806
70105,2011-04-28,2.58
70105,2011-04-29,2.381
70105,2011-04-30,2.1590000000000003
70105,2011-05-01,1.979
70105,2011-05-02,1.844
70105,2011-05-03,1.851
70105,2011-05-04,1.963
70105,2011-05-05,2.388
70105,2011-05-06,2.155
70105,2011-05-07,13.421
70105,2011-05-08,65.3
70105,2011-05-09,23.146
70105,2011-05-10,14.825999999999999
70105,2011-05-11,10.975999999999999
70105,2011-05-12,8.212
70105,2011-05-13,6.1370000000000005
70105,2011-05-14,5.187
70105,2011-05-15,4.75
70105,2011-05-16,4.132
70105,2011-05-17,3.4539999999999997
70105,2011-05-18,3.034
70105,2011-05-19,2.6439999999999997
70105,2011-05-20,2.445
70105,2011-05-21,2.326
70105,2011-05-22,2.226
70105,2011-05-23,2.088
70105,2011-05-24,1.94
70105,2011-05-25,1.835
70105,2011-05-26,1.9780000000000002
